method,dataset,dropout,run,prob,prob measure,total tes trading days skipped,total tes trading days profitable,total tes trading days averted loss by skipping,tes trading days averted loss by skipping percentage of total skipped,total tes trading days,total tes return,total tes return if without filtering,total tes log return,avg tes return,tes profit per trade,tes sharpe ratio,dropout tes acc,dropout tes mcc,tes acc,tes mcc,tes acc of y to log return,best benchmark tes total return,best benchmark tes total profit per trade,best benchmark tes avg sharpe ratio,best benchmark tes total log return,best benchmark tes acc
Adv-ALSTM,stocknet,0.95,1,,entr,428,1912,211,49.29906542056075,3292,17374.115203,28625.995835,9.850237894872922,4.670461076075269,5.2776777651883355,0.016828158942583542,57.23118279569892,0.14335000005974272,58.080194410692584,0.16015319766569588,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.95,2,,std,258,2009,122,47.286821705426355,3462,5244.723915000001,5186.366420999999,10.134001595489458,1.4098720201612907,1.5149404722703643,0.004675075893628578,57.66129032258065,0.1540426031840698,58.03004043905256,0.16172787504029001,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.95,2,,var,231,2022,108,46.75324675324675,3489,5242.169210000005,5186.366420999999,10.20602222589358,1.4091852715053776,1.5024847262826038,0.004672798384063872,57.66129032258065,0.1540426031840698,57.953568357695616,0.16016590413481344,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.95,2,,entr,242,2019,116,47.93388429752066,3478,5247.403985000003,5186.366420999999,10.212231500859366,1.4105924690860223,1.5087418013226,0.004677464822036268,57.66129032258065,0.1540426031840698,58.05060379528465,0.16201709152699628,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.95,3,,std,361,1963,170,47.091412742382275,3359,21485.951963,21588.838775000004,10.941300027856443,5.77579353844086,6.396532290264959,0.019155598289321927,57.90322580645161,0.15653110969899833,58.44001190830605,0.1680785710034644,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.95,3,,var,346,1971,163,47.10982658959538,3374,21529.759169000004,21588.838775000004,11.072682159411094,5.7875696690860226,6.381078591879077,0.019194571125567883,57.90322580645161,0.15653110969899833,58.4173088322466,0.16747672463081723,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.95,3,,entr,350,1969,165,47.14285714285714,3370,21527.222062,21588.838775000004,11.05289648386951,5.786887651075269,6.3878997216617215,0.01919230926474177,57.90322580645161,0.15653110969899833,58.42729970326409,0.16776497556099235,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.95,4,,std,432,1847,211,48.842592592592595,3288,13336.611565999998,14085.936187,6.84204136879441,3.5851106360215046,4.056147069951337,0.012261882198205854,55.59139784946237,0.12287922787257656,56.173965936739656,0.13533507175966505,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.95,4,,var,404,1867,203,50.24752475247525,3316,13403.786642,14085.936187,6.955229437545297,3.6031684521505376,4.042155199638118,0.012323616606485944,55.59139784946237,0.12287922787257656,56.30277442702051,0.13711117943408282,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.95,4,,entr,407,1865,204,50.122850122850124,3313,13396.033021999998,14085.936187,6.906741471662192,3.601084145698924,4.043475104738906,0.012316485586728017,55.59139784946237,0.12287922787257656,56.29338967702988,0.13697913056225827,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.95,5,,std,451,1842,211,46.78492239467849,3269,11441.287046999996,11537.350868999994,8.437953000075913,3.075614797580644,3.499934856836952,0.01039103221303668,55.96774193548387,0.11671169669689489,56.34750688283879,0.1244273876724364,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.95,5,,var,444,1847,209,47.072072072072075,3276,11443.249776999997,11537.350868999994,8.576546619764764,3.0761424131720423,3.4930554874847366,0.010392814389140475,55.96774193548387,0.11671169669689489,56.37973137973138,0.12553531596531584,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.95,5,,entr,446,1846,210,47.08520179372198,3274,11443.361065999998,11537.350868999994,8.504054846490192,3.076172329569892,3.49522329444105,0.010392915676733247,55.96774193548387,0.11671169669689489,56.383628588882104,0.12560996352839135,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,1,,std,564,1837,272,48.226950354609926,3156,23678.257646,28625.355353000003,9.54536937398341,6.365123023118279,7.50261649112801,0.02150413355846749,57.23118279569892,0.1433318377440643,58.20659062103929,0.16244256887322472,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,1,,var,543,1845,259,47.697974217311234,3177,23662.274398,28625.355353000003,9.49550238241114,6.360826451075269,7.44799320050362,0.021489570287903745,57.23118279569892,0.1433318377440643,58.07365439093485,0.15965702028456027,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,1,,entr,552,1842,265,48.007246376811594,3168,26438.985695999996,28625.355353000003,9.54952186807043,7.107254219354838,8.345639424242423,0.023728872256879825,57.23118279569892,0.1433318377440643,58.14393939393939,0.16119814693493528,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,2,,std,291,1987,137,47.07903780068728,3429,12479.300062000002,11495.992363,10.004922859757885,3.3546505543010756,3.639340933799942,0.011142214298002108,57.553763440860216,0.1495683142619717,57.946923301254,0.15734319072213696,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,2,,var,292,1983,134,45.89041095890411,3428,12431.590605999998,11495.992363,9.893833801432464,3.3418254317204297,3.6264850075845967,0.011099618764099536,57.553763440860216,0.1495683142619717,57.84714119019837,0.15558254948673245,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,2,,entr,298,1983,140,46.97986577181208,3422,11418.840028999999,11495.992363,10.016923327719455,3.069580652956989,3.3368907156633543,0.010178931273626146,57.553763440860216,0.1495683142619717,57.948568088836936,0.15749899141567264,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,3,,std,421,1946,211,50.1187648456057,3299,21591.404049000004,21593.156561000003,11.320050500023228,5.804140873387098,6.544832994543802,0.01924955660524932,57.95698924731183,0.15756944058391117,58.987571991512574,0.17856580206531805,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,3,,var,359,1974,177,49.30362116991643,3361,21609.577416999993,21593.156561000003,11.290214053617479,5.80902618736559,6.429508306158879,0.019265660757091383,57.95698924731183,0.15756944058391117,58.732520083308536,0.17355504391965065,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,3,,entr,380,1961,185,48.68421052631579,3340,21603.970692999996,21593.156561000003,11.162864257804628,5.8075190034946225,6.468254698502992,0.019260666362076375,57.95698924731183,0.15756944058391117,58.712574850299404,0.17298039605325843,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,4,,std,484,1922,211,43.595041322314046,3236,13587.247101000003,13701.781177,11.16182750892951,3.6524857798387105,4.198778461372065,0.012271782537274307,59.005376344086024,0.1809433935280735,59.39431396786156,0.1890301573250853,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,4,,var,415,1960,180,43.373493975903614,3305,13631.044092000002,13701.781177,11.199144943947537,3.6642591645161295,4.124370375794252,0.012311322897165314,59.005376344086024,0.1809433935280735,59.30408472012103,0.18704587891316388,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,4,,entr,438,1947,190,43.37899543378995,3282,13611.830001000002,13701.781177,11.046690628668463,3.659094086290323,4.147419256855576,0.012293967514779477,59.005376344086024,0.1809433935280735,59.32358318098721,0.1873326459106457,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,5,,std,447,1856,219,48.99328859060403,3273,12727.222795999995,11558.206426999996,8.725605360898475,3.421296450537633,3.88854958631225,0.011369770028901131,56.02150537634408,0.11778517342949694,56.706385578979535,0.1310543612991116,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,5,,var,394,1881,191,48.47715736040609,3326,12726.966918999999,11558.206426999996,8.825847464956485,3.421227666397849,3.8265083941671674,0.0113695392141435,56.02150537634408,0.11778517342949694,56.55441972339146,0.1295159004923225,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,5,,entr,399,1883,198,49.62406015037594,3321,12737.655835999998,11558.206426999996,8.926076577916135,3.4241010311827953,3.8354880566094542,0.011379090858600246,56.02150537634408,0.11778517342949694,56.699789220114425,0.1317351456841305,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,1,,std,662,1777,302,45.61933534743202,3058,20327.25722,20338.315263000004,8.473556820004431,5.4643164569892475,6.64723911706998,0.018122268526313844,57.446236559139784,0.1529366964090863,58.10987573577502,0.16760090031253647,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,1,,var,652,1777,292,44.785276073619634,3068,20324.40951,20338.315263000004,8.341320559439541,5.4635509435483876,6.624644559973925,0.018119725620400803,57.446236559139784,0.1529366964090863,57.92046936114733,0.16446214883856738,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,1,,entr,631,1793,287,45.48335974643423,3089,20341.117691,20338.315263000004,8.601251046642542,5.468042390053763,6.585017057623826,0.01813461775632149,57.446236559139784,0.1529366964090863,58.04467465199094,0.1661075038916845,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,2,,std,484,1889,221,45.66115702479338,3236,5199.245731000001,5174.329113000001,9.796986435370734,1.3976467018817207,1.606689039245983,0.004634564829896086,57.8494623655914,0.15798984690120868,58.37453646477132,0.1685411747798811,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,2,,var,425,1909,182,42.8235294117647,3295,5043.311730999999,5174.329113000001,9.53099927444119,1.3557289599462363,1.5305953660091043,0.004495542009487832,57.8494623655914,0.15798984690120868,57.93626707132018,0.15992809572339964,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,2,,entr,459,1902,209,45.53376906318083,3261,5164.042351999999,5174.329113000001,9.919259970758027,1.388183427956989,1.5835763115608705,0.004603176362900701,57.8494623655914,0.15798984690120868,58.32566697332106,0.1675723436527252,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,3,,std,520,1871,238,45.76923076923077,3200,21423.833469999998,21613.655233000005,10.253998672358023,5.759095018817204,6.694947959374999,0.019100241483389263,57.876344086021504,0.1560565498623928,58.46875,0.16848451551014765,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,3,,var,447,1915,209,46.75615212527964,3273,21521.722403000003,21613.655233000005,10.618689195046025,5.78540924811828,6.575533884204095,0.019187464165291466,57.876344086021504,0.1560565498623928,58.50901313779408,0.1691350113156784,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,3,,entr,482,1886,215,44.60580912863071,3238,21417.867838000002,21613.655233000005,10.192172598585884,5.7574913543010755,6.614536083384806,0.01909492022596651,57.876344086021504,0.1560565498623928,58.24583075972822,0.16403864779461633,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,4,,std,505,1877,238,47.12871287128713,3215,13054.637984000005,13195.815611000004,10.635511775781143,3.5093112860215068,4.060540586003111,0.011637416434659036,57.634408602150536,0.15342440401460414,58.382581648522546,0.16813164012576062,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,4,,var,427,1920,203,47.540983606557376,3293,13079.984545000001,13195.815611000004,10.794501744826821,3.5161248776881724,3.9720572563012455,0.011659951931889498,57.634408602150536,0.15342440401460414,58.305496507743705,0.16674424810066152,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,4,,entr,477,1893,226,47.37945492662474,3243,13063.295862000003,13195.815611000004,10.69927012445688,3.511638672580646,4.028151668825163,0.011645133649758927,57.634408602150536,0.15342440401460414,58.371877890841816,0.16786953695131854,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,5,,std,573,1810,258,45.0261780104712,3147,-13327.057470999996,-13246.983293000001,8.775212026755694,-3.5825423309139777,-4.234845081347314,-0.011880697352494625,57.123655913978496,0.14621143944823842,57.515093740069915,0.15519108373047302,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,5,,var,475,1869,219,46.10526315789474,3245,-13317.880078999995,-13246.983293000001,9.032229861728286,-3.5800752900537622,-4.104123290909089,-0.011872448351895798,57.123655913978496,0.14621143944823842,57.59630200308167,0.1564370565768006,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,5,,entr,542,1832,249,45.94095940959409,3178,-13321.906471999997,-13246.983293000001,8.9323452455773,-3.58115765376344,-4.191915189427312,-0.0118761032028511,57.123655913978496,0.14621143944823842,57.64631843926998,0.15762448813537983,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,kdd17,0.05,1,,std,3136,2233,1503,47.92729591836735,4262,182.00136200000014,618.0886170000002,2.04369569952953,0.02460142768315763,0.042703275926794966,0.013154368866222397,52.25736685590701,0.039661698867094045,52.39324260910371,0.045011177722873046,100.0,825.9036530000008,0.11163877439848617,0.036424020974850695,7.980323116857624,53.12246553122466
Adv-ALSTM,kdd17,0.05,1,,var,3136,2237,1507,48.05484693877551,4262,155.22452500000026,618.0886170000002,2.6389241265725705,0.02098195796161128,0.036420583059596494,0.010792066212636066,52.25736685590701,0.039661698867094045,52.48709526044111,0.047086184868712876,100.0,825.9036530000008,0.11163877439848617,0.036424020974850695,7.980323116857624,53.12246553122466
Adv-ALSTM,kdd17,0.05,1,,entr,2980,2325,1439,48.288590604026844,4418,131.92909499999976,618.0886170000002,3.077542992836773,0.017833075831305726,0.02986172363060203,0.011369774072147131,52.25736685590701,0.039661698867094045,52.62562245359891,0.049885367712638996,100.0,825.9036530000008,0.11163877439848617,0.036424020974850695,7.980323116857624,53.12246553122466
Adv-ALSTM,kdd17,0.05,2,,std,3336,2135,1608,48.201438848920866,4062,150.17911099999952,660.2736130000008,3.059831568234003,0.020299960935387877,0.03697171614967985,0.010553671513481244,52.21681535550149,0.04161803679028912,52.560315115706544,0.057554861020719134,100.0,825.9036530000008,0.11163877439848617,0.036424020974850695,7.980323116857624,53.12246553122466
Adv-ALSTM,kdd17,0.05,2,,var,3126,2239,1502,48.04862444017915,4272,93.0695229999995,660.2736130000008,3.2129523026332705,0.012580362665585227,0.021785937031835092,0.006270052832660989,52.21681535550149,0.04161803679028912,52.411048689138575,0.05466331082721788,100.0,825.9036530000008,0.11163877439848617,0.036424020974850695,7.980323116857624,53.12246553122466
Adv-ALSTM,kdd17,0.05,2,,entr,3230,2178,1545,47.8328173374613,4168,159.60036899999943,660.2736130000008,2.6870850474580226,0.021573448094079403,0.038291835172744586,0.014082093780370083,52.21681535550149,0.04161803679028912,52.2552783109405,0.05060465575449377,100.0,825.9036530000008,0.11163877439848617,0.036424020974850695,7.980323116857624,53.12246553122466
Adv-ALSTM,kdd17,0.05,3,,std,2687,2442,1328,49.42314849274283,4711,233.15117099999998,525.7315510000008,3.5083238727192665,0.03151543268450932,0.04949080258968371,0.014697182756184632,51.37875101378751,0.029143949559713313,51.83612821057101,0.044698398120568625,100.0,825.9036530000008,0.11163877439848617,0.036424020974850695,7.980323116857624,53.12246553122466
Adv-ALSTM,kdd17,0.05,3,,var,2646,2447,1292,48.828420256991684,4752,47.64629899999976,525.7315510000008,2.694210032638475,0.006440429710732598,0.010026578072390522,0.004414524826586233,51.37875101378751,0.029143949559713313,51.494107744107744,0.03790831631014123,100.0,825.9036530000008,0.11163877439848617,0.036424020974850695,7.980323116857624,53.12246553122466
Adv-ALSTM,kdd17,0.05,3,,entr,2707,2433,1339,49.464351680827484,4691,173.43492799999973,525.7315510000008,3.470260259183028,0.023443488510408183,0.03697184566190572,0.012602783806716169,51.37875101378751,0.029143949559713313,51.86527392879982,0.045286314622995455,100.0,825.9036530000008,0.11163877439848617,0.036424020974850695,7.980323116857624,53.12246553122466
Adv-ALSTM,kdd17,0.05,4,,std,2582,2472,1258,48.72192099147947,4816,140.89359599999972,493.69368900000126,1.082567813560943,0.019044822384428187,0.029255314784053098,0.00915721175436789,51.311165179778314,0.026932077387533927,51.328903654485046,0.031076110222674203,100.0,825.9036530000008,0.11163877439848617,0.036424020974850695,7.980323116857624,53.12246553122466
Adv-ALSTM,kdd17,0.05,4,,var,2578,2475,1257,48.75872769588829,4820,134.2362979999996,493.69368900000126,1.2166156399512777,0.01814494430927272,0.027849854356846393,0.01268959808374377,51.311165179778314,0.026932077387533927,51.34854771784232,0.03171032903354247,100.0,825.9036530000008,0.11163877439848617,0.036424020974850695,7.980323116857624,53.12246553122466
Adv-ALSTM,kdd17,0.05,4,,entr,2680,2414,1298,48.43283582089552,4718,103.45857799999945,493.69368900000126,0.9045339739078941,0.013984668559069944,0.021928481983891364,0.008916460584669255,51.311165179778314,0.026932077387533927,51.16574819838915,0.028436191670953383,100.0,825.9036530000008,0.11163877439848617,0.036424020974850695,7.980323116857624,53.12246553122466
Adv-ALSTM,kdd17,0.05,5,,std,2752,2389,1318,47.89244186046512,4646,122.09871499999917,820.8514790000004,1.7659209942656446,0.016504286969451092,0.026280394963409205,0.010199341538986304,51.676128683427955,0.033299608436414684,51.42057684029272,0.03504581709242613,100.0,825.9036530000008,0.11163877439848617,0.036424020974850695,7.980323116857624,53.12246553122466
Adv-ALSTM,kdd17,0.05,5,,var,2710,2419,1306,48.19188191881919,4688,94.71759299999931,820.8514790000004,1.6172683478963363,0.012803135036496258,0.020204264718429888,0.009904992776766193,51.676128683427955,0.033299608436414684,51.59982935153583,0.038711802510766044,100.0,825.9036530000008,0.11163877439848617,0.036424020974850695,7.980323116857624,53.12246553122466
Adv-ALSTM,kdd17,0.05,5,,entr,2678,2427,1282,47.87154592979836,4720,72.38003699999925,820.8514790000004,2.0129030067545486,0.009783730332522202,0.015334753601694756,0.0064616645904075004,51.676128683427955,0.033299608436414684,51.41949152542373,0.036251884519551546,100.0,825.9036530000008,0.11163877439848617,0.036424020974850695,7.980323116857624,53.12246553122466
Adv-ALSTM,kdd17,0.1,1,,std,2967,2312,1420,47.8597910347152,4431,130.2351589999995,658.4173750000006,2.3205251920570182,0.017604103676669303,0.029391821033626607,0.01620506836017614,52.162746688294135,0.03762621018671,52.17783795982848,0.040088770887012404,100.0,825.9036530000008,0.11163877439848617,0.036424020974850695,7.980323116857624,53.12246553122466
Adv-ALSTM,kdd17,0.1,1,,var,2688,2472,1301,48.40029761904761,4710,237.27328999999992,658.4173750000006,2.8606635294422658,0.03207262638550959,0.05037649469214436,0.02748070358056046,52.162746688294135,0.03762621018671,52.48407643312102,0.045896515304077595,100.0,825.9036530000008,0.11163877439848617,0.036424020974850695,7.980323116857624,53.12246553122466
Adv-ALSTM,kdd17,0.1,1,,entr,3066,2255,1462,47.6842791911285,4332,196.2893220000002,658.4173750000006,2.217535465105712,0.026532755068937576,0.04531147783933523,0.022969797855897096,52.162746688294135,0.03762621018671,52.05447830101569,0.037418241969760985,100.0,825.9036530000008,0.11163877439848617,0.036424020974850695,7.980323116857624,53.12246553122466
Adv-ALSTM,kdd17,0.1,2,,std,2483,2561,1236,49.77849375755135,4915,220.35867699999977,524.2651070000011,3.0320740821095455,0.029786249932414136,0.04483391190233973,0.02152153765576044,51.473371181400374,0.02900691201472637,52.1057985757884,0.045175331701649404,100.0,825.9036530000008,0.11163877439848617,0.036424020974850695,7.980323116857624,53.12246553122466
Adv-ALSTM,kdd17,0.1,2,,var,2371,2619,1182,49.85238296077604,5027,203.65610999999967,524.2651070000011,3.224730035123087,0.027528536090835318,0.04051245474438028,0.020747946107308738,51.473371181400374,0.02900691201472637,52.09866719713547,0.04637639818911811,100.0,825.9036530000008,0.11163877439848617,0.036424020974850695,7.980323116857624,53.12246553122466
Adv-ALSTM,kdd17,0.1,2,,entr,2675,2476,1343,50.205607476635514,4723,245.32232899999985,524.2651070000011,3.5811911113085144,0.0331606284130846,0.051942055684945976,0.024685003261362744,51.473371181400374,0.02900691201472637,52.4243065847978,0.05303507314360023,100.0,825.9036530000008,0.11163877439848617,0.036424020974850695,7.980323116857624,53.12246553122466
